id;name;calories_number;glycemic_index;protein_number;fat_number;carbohydrate_number
6059;кукуруза бондюэль золотистая;96.0;52;3.2;1.0;18.6
6060;кукуруза бондюэль сладкая в зёрнах;93.0;52;3.3;2.3;14.7
6061;кукуруза варёная;123.0;52;4.1;2.3;22.5
6062;кукуруза сладкая в початках;101.0;52;3.5;2.8;15.6
6063;купырь (кервель);45.0;52;3.2;0.3;7.3
6064;лагенария;15.0;52;0.6;0.0;3.4
6065;лечо бондюэль в томатном соусе замороженное;35.0;52;1.3;0.9;5.4
6066;листья алоэ;20.0;52;0.0;0.0;5.0
6067;листья винограда;93.0;52;5.6;2.1;6.3
6068;листья вишни;1.0;52;0.0;0.0;0.1
6069;листья смородины;1.0;52;0.1;0.0;0.1
6070;лоби 4 сезона зелёный нарезанный;28.0;52;3.1;0.3;3.1
6071;лопух (репейник) листья;19.0;52;1.8;0.2;3.7
6072;лук душистый джусай;41.0;52;1.4;0.2;8.2
6073;лук красный;42.0;52;1.4;0.0;9.1
6074;лук маринованный;19.0;52;0.9;0.1;2.8
6075;лук репчатый;47.0;52;1.4;0.0;10.4
6076;капуста кале;50.0;52;3.3;0.7;8.0
6077;капуста кольраби;42.0;52;2.8;0.0;10.7
6078;капуста краснокочанная;24.0;52;0.8;0.0;7.6
6079;капуста пекинская;16.0;52;1.2;0.2;2.0
6080;капуста романеско бондюэль;25.0;52;2.9;0.5;2.2
6081;капуста цветная;30.0;52;2.5;0.3;5.4
6082;капуста цветная hortex;24.0;52;2.2;0.2;2.3
6083;капуста цветная варёная;29.0;52;1.8;0.3;4.0
6084;капуста цветная консервированная;28.0;52;2.5;0.3;4.2
6085;картофель 4 сезона по-деревенски;130.0;52;2.5;4.0;23.5
6086;картофель варёный;82.0;52;2.0;0.4;16.7
6087;картофель молодой;61.0;52;2.4;0.4;12.4
6088;картофель сушеный;298.0;52;6.6;0.3;71.6
6089;картофельное пюре;106.0;52;2.5;4.2;14.7
6090;картофельное пюре доширак со вкусом грибов;350.0;52;5.1;5.3;71.2
6091;картофельное пюре роллтон с курицей;380.0;52;10.0;7.0;69.0
6092;картофельные хлопья;369.0;52;7.0;1.1;83.0
6093;кипрей (иван-чай) сушеный;150.0;52;4.6;1.8;31.6
6094;козлобородник;82.0;52;3.3;0.2;15.3
6095;крапива;33.0;52;2.6;0.3;5.2
6096;крем-паштет дымов вегетарианский с жареным луком;256.0;52;7.0;24.0;3.0
6097;кукуруза 4 сезона сладкая в зёрнах;238.0;52;11.4;4.2;38.6
6098;кукуруза globus сахарная в зернах;58.0;52;2.9;0.6;9.9
6099;кукуруза hortex;111.0;52;3.6;1.4;19.3
6100;кукуруза бондюэль молодая сладкая;80.0;52;2.9;1.9;10.8
6101;кукуруза бондюэль сладкая в зернах в вакуумной упаковке;115.0;52;3.9;1.3;22.0
6102;кукуруза мини;114.0;52;3.1;1.6;21.8
6103;кукуруза сладкая консервированная;58.0;52;2.2;0.0;11.2
6104;лаванда;23.0;52;4.0;0.7;0.2
6105;лебеда садовая сушеная;368.0;52;14.1;6.1;64.2
6106;лечо бондюэль консервированное;65.0;52;1.5;0.3;17.0
6107;листья амаранта;23.0;52;2.5;0.3;4.0
6108;листья винограда консервированные;69.0;52;4.3;2.0;11.7
6109;листья карри;203.0;52;16.8;8.3;17.5
6110;листья хрена;64.0;52;9.4;1.4;6.2
6111;лопух (репейник) корень;72.0;52;1.5;0.1;14.0
6112;лук белый;42.0;52;1.4;0.2;9.0
6113;лук зелёный;19.0;52;1.3;0.0;4.6
6114;лук красный маринованный;19.0;52;0.9;0.1;2.8
6115;лук порей;33.0;52;2.0;0.0;8.2
6116;лук репчатый пассерованный;193.0;52;1.2;17.0;8.6
6117;лук-чеснок рокамболь;149.0;52;6.4;0.5;31.0
6118;любисток;20.0;52;3.7;0.4;7.6
6119;люцерна;23.0;52;0.2;0.7;4.0
6120;маслины;166.0;52;2.2;10.5;5.1
6121;мать-и-мачеха;1.0;52;0.0;0.0;0.0
6122;мелисса лекарственная;49.0;52;3.7;0.4;8.0
6123;микрозелень;31.0;52;2.6;0.1;5.0
6124;микрозелень гороха botanica farm;23.0;52;3.0;0.6;1.4
6125;микрозелень редиса botanica farm;23.0;52;3.0;0.6;1.4
6126;мирпуа;38.0;52;1.8;0.0;7.8
6127;морковная ботва;35.0;52;0.6;0.1;5.3
6128;морковный жмых;20.0;52;0.6;0.1;4.5
6129;морковь бондюэль молодая целая;27.0;52;0.8;0.5;5.0
6130;морковь варёная;25.0;52;0.8;0.3;5.0
6131;морковь квашеная;26.0;52;1.3;0.1;4.5
6132;морковь пассерованная;127.0;52;0.9;10.2;8.5
6133;морковь фиолетовая;35.0;52;1.3;0.1;6.9
6134;нут fresh food отварной;140.0;52;9.0;0.0;19.0
6135;нут вареный;127.0;52;8.3;1.9;19.3
6136;овощи;31.0;52;2.5;0.1;5.0
6137;овощи весенние краски лета;45.0;52;3.2;0.0;8.0
6138;овощи для жарки hortex с приправой по-восточному;37.0;52;2.2;0.3;4.5
6139;овощи для жарки hortex с пряными травами и перцем;71.0;52;2.1;1.5;11.1
6140;овощи для жарки hortex с укропом;61.0;52;2.2;1.5;8.4
6141;овощная смесь 4 сезона весенние овощи;54.0;52;2.9;0.3;10.0
6142;овощная смесь 4 сезона гавайская;125.0;52;3.7;1.2;24.8
6143;овощная смесь 4 сезона грибы с картошкой;40.0;52;2.0;0.5;7.4
6144;овощная смесь 4 сезона итальянская;114.0;52;5.4;0.9;22.0
6145;овощная смесь 4 сезона китайская;34.0;52;2.3;1.2;3.9
6146;овощная смесь 4 сезона лечо;27.0;52;1.2;0.1;5.3
6147;овощная смесь 4 сезона мусака;40.0;52;1.5;0.2;8.1
6148;овощная смесь 4 сезона овощи по-деревенски;141.0;52;5.4;1.7;26.1
6149;овощная смесь 4 сезона овощное рагу;38.0;52;0.5;0.1;3.8
6150;овощная смесь 4 сезона паста с лесными грибами;84.0;52;0.1;0.9;16.0
6151;овощная смесь 4 сезона скандинавская;38.0;52;2.8;0.3;5.9
6152;овощная смесь hortex mexico;56.0;52;3.6;0.4;7.5
6153;овощная смесь hortex vip;39.0;52;1.9;0.4;5.4
6154;овощная смесь hortex брокколи и цветная;27.0;52;2.5;0.3;2.4
6155;овощная смесь hortex восточное блюдо;27.0;52;1.6;0.2;3.2
6156;лук репчатый 4 сезона нарезанный;38.0;52;1.2;0.2;8.6
6157;лук репчатый сушеный;219.0;52;8.4;2.8;42.6
6158;лук-шалот;72.0;52;2.5;0.1;16.8
6159;люффа;20.0;52;1.2;0.2;4.4
6160;мангольд;19.0;52;1.8;0.2;3.7
6161;маслины бондюэль с косточкой / без косточки;115.0;52;0.8;10.7;6.3
6162;маш-салат;23.0;52;1.1;0.0;3.5
6163;мелотрия (африканский огурец);14.0;52;0.8;0.1;2.5
6164;микрозелень агрохолдинг московский кресс-салат;31.0;52;2.6;0.7;4.4
6165;микрозелень подсолнечника botanica farm;23.0;52;3.0;0.6;1.4
6166;микс семян для прорастания;156.0;52;15.6;3.4;15.6
6167;момордика (индийский огурец);15.0;52;0.8;0.1;3.0
6168;морковные палочки;29.0;52;1.0;0.0;6.0
6169;морковь;32.0;52;1.3;0.1;6.9
6170;морковь бондюэль молодая экстра;25.0;52;0.5;0.7;4.2
6171;морковь жёлтая;33.0;52;1.3;0.1;7.2
6172;морковь консервированная;23.0;52;0.6;0.1;3.6
6173;морковь сушеная;221.0;52;7.8;0.6;49.2
6174;нут;364.0;52;19.0;6.0;61.0
6175;нут бондюэль на пару;120.0;52;6.4;2.2;14.7
6176;нут консервированный;125.0;52;7.2;3.4;19.5
6177;овощи бондюэль для супа из шампиньонов;22.0;52;0.3;0.3;6.0
6178;овощи для жарки hortex;63.0;52;2.1;1.7;8.5
6179;овощи для жарки hortex с приправой по-итальянски;47.0;52;2.4;0.5;6.7
6180;овощи для жарки hortex с рисом и шампиньонами;60.0;52;2.8;0.4;10.0
6181;овощи для жарки краски лета;53.0;52;2.4;0.0;10.8
6182;овощная смесь 4 сезона восточная;44.0;52;2.7;0.4;7.5
6183;овощная смесь 4 сезона грибное жаркое с гречкой;85.0;52;4.3;0.9;15.9
6184;овощная смесь 4 сезона гювеч;51.0;52;1.4;0.1;5.2
6185;овощная смесь 4 сезона калифорния;154.0;52;7.6;1.6;42.6
6186;овощная смесь 4 сезона летние овощи;47.0;52;3.5;0.3;7.5
6187;овощная смесь 4 сезона мексиканская;87.0;52;3.4;0.9;16.4
6188;овощная смесь 4 сезона овощи для жарки с шампиньонами;39.0;52;4.9;1.2;2.1
6189;овощная смесь 4 сезона овощи с гречкой;84.0;52;3.5;0.8;16.8
6190;овощная смесь 4 сезона паприкаш;51.0;52;3.5;0.1;8.9
6191;овощная смесь 4 сезона сибирская;58.0;52;2.6;0.5;10.7
6192;овощная смесь 4 сезона столичный салат;57.0;52;1.8;0.2;12.1
6193;овощная смесь hortex stir-fry vegetables;85.0;52;2.2;2.1;13.1
6194;овощная смесь hortex брокколи;28.0;52;1.9;0.3;3.1
6195;овощная смесь hortex весенние овощи;37.0;52;2.8;0.3;3.9
6196;овощная смесь hortex картофель по-деревенски;34.0;52;1.3;0.3;5.5
6197;овощная смесь hortex летние овощи;36.0;52;2.6;0.2;4.2
6198;овощная смесь hortex овощи по-деревенски;44.0;52;1.8;0.3;7.3
6199;овощная смесь hortex паприкаш;22.0;52;1.3;0.2;2.9
6200;овощная смесь hortex рататуй;19.0;52;1.1;0.2;2.6
6201;овощная смесь vитамин овощи-гриль с итальянскими травами;55.0;52;1.5;1.4;9.0
6202;овощная смесь алтайская кладовая с грибами;50.0;52;4.0;0.3;4.0
6203;овощная смесь бондюэль для жарки вок по-азиатски;30.0;52;2.8;0.2;4.5
6204;овощная смесь бондюэль для жарки индонезийская;38.0;52;1.8;0.0;7.8
6205;овощная смесь бондюэль для жарки по-деревенски;65.0;52;1.7;4.6;4.4
6206;овощная смесь бондюэль для жарки с рисом и шампиньонами;58.0;52;2.5;0.3;14.7
6207;овощная смесь бондюэль летняя в сливочном соусе;70.0;52;2.0;2.8;9.3
6208;овощная смесь бондюэль мексиканская;72.0;52;3.6;0.7;12.7
6209;овощная смесь бондюэль царская;20.0;52;1.4;0.3;5.1
6210;овощная смесь зимовье гарнир с красной фасолью по-мексикански;63.0;52;6.1;0.6;10.4
6211;овощная смесь мираторг итальянская;41.0;52;2.7;0.0;7.0
6212;овощная смесь мираторг кус-кус с овощами в соусе марокко;166.0;52;0.0;1.1;30.7
6213;овощная смесь мираторг сотэ с прованскими травами;29.0;52;1.7;0.2;5.6
6214;овощное рагу 4 сезона;38.0;52;0.5;0.1;3.8
6215;овощные наггетсы vитамин витаминный микс;53.0;52;1.6;0.0;11.6
6216;огурец;15.0;52;0.8;0.1;2.8
6217;огурец консервированный;16.0;52;2.8;0.0;1.3
6218;огурец парниковый;10.0;52;0.7;0.0;1.8
6219;огурцы бондюэль корнишоны маринованные 3-6 см;20.0;52;1.0;0.2;3.5
6220;одуванчик;45.0;52;2.7;0.7;6.7
6221;оливки бондюэль мансанилья с голубым сыром;167.0;52;2.2;10.5;5.1
6222;пастернак;47.0;52;1.4;0.5;9.2
6223;патиссон;19.0;52;0.6;0.1;4.3
6224;пачули;1.0;52;0.0;0.0;0.0
6225;перец мини;27.0;52;1.3;0.0;5.7
6226;перец ратунда;26.0;52;1.3;0.1;4.9
6227;перец сладкий жёлтый;27.0;52;1.3;0.0;5.3
6228;перец сладкий зелёный;33.0;52;1.3;0.0;6.9
6229;перец сладкий маринованный;25.0;52;1.3;0.1;4.9
6230;петрушка;47.0;52;3.7;0.4;7.6
6231;подорожник;26.0;52;0.4;0.1;7.0
6232;портулак;17.0;52;1.3;0.1;3.4
6233;расторопша пятнистая сухая;396.0;52;24.0;10.0;52.5
6234;редис;19.0;52;1.2;0.1;3.4
6235;редька зелёная;32.0;52;2.0;0.2;6.5
6236;овощная смесь hortex гавайская;100.0;52;3.7;0.6;18.5
6237;овощная смесь hortex кус-кус;34.0;52;2.1;0.2;4.6
6238;овощная смесь hortex лечо;22.0;52;1.1;0.3;3.0
6239;овощная смесь hortex овощи по-домашнему;28.0;52;1.3;0.3;3.9
6240;овощная смесь hortex рагу;19.0;52;1.3;0.2;2.3
6241;овощная смесь vитамин мексиканская;50.0;52;2.5;0.5;11.0
6242;овощная смесь vитамин сотэ с прованскими травами;29.0;52;1.7;0.2;5.6
6243;овощная смесь бондюэль весенняя;35.0;52;2.6;0.5;4.5
6244;овощная смесь бондюэль для жарки гавайская;91.0;52;3.0;0.5;22.7
6245;овощная смесь бондюэль для жарки китайская;61.0;52;2.5;0.4;11.7
6246;овощная смесь бондюэль для жарки полевая;25.0;52;2.0;0.4;3.3
6247;овощная смесь бондюэль китайская;19.0;52;1.3;0.2;3.2
6248;овощная смесь бондюэль маседуан;43.0;52;2.2;0.3;7.9
6249;овощная смесь бондюэль минестрон;51.0;52;1.9;0.7;11.8
6250;овощная смесь вкусвилл для wok;30.0;52;1.4;0.0;6.2
6251;овощная смесь мираторг бельгийская;37.0;52;2.9;0.1;6.2
6252;овощная смесь мираторг канадская;28.0;52;1.5;0.1;4.5
6253;овощная смесь мираторг рататуй;17.0;52;1.1;0.2;2.7
6254;овощная смесь свой урожай американская;46.0;52;2.5;0.2;8.4
6255;овощные наггетсы vитамин весенние со шпинатом;54.0;52;1.4;0.0;12.0
6256;овощные наггетсы vитамин рататуй;113.0;52;0.9;6.8;12.0
